"ID","lon","lat","depth","study","BIO","MAT","RAD","MAP","DRY","PET","PH","CEC","BLD","ORC","CLY","SLT","SND","AWC","CWC","NPP"
"1521.EB154.s.6.1.sequences",37.51,-5.31,0.025,"EMP",7,20.7258358001709,15775,791.474304199219,16.6105121293801,4.02137888825242,5.8,12.5,1313,32.5,25.5,12,62,49.7647111425094,0.190241079539294,1079.5
"1521.EB153.s.6.1.sequences",37.51,-5.31,0.025,"EMP",7,20.7258358001709,15775,791.474304199219,16.6105121293801,4.02137888825242,5.8,12.5,1313,32.5,25.5,12,62,49.7647111425094,0.190241079539294,1079.5
"1521.EB152.s.6.1.sequences",37.52,-5.33,0.025,"EMP",7,20.7258358001709,15775,791.474304199219,16.6105121293801,4.02137888825242,5.8,12,1282,36,25.5,12,63,50.7132088162539,0.19484284165795,999.5
"1521.EB151.s.6.1.sequences",37.52,-5.33,0.025,"EMP",7,20.7258358001709,15775,791.474304199219,16.6105121293801,4.02137888825242,5.8,12,1282,36,25.5,12,63,50.7132088162539,0.19484284165795,999.5
"1521.EB150.s.6.1.sequences",37.51,-5.36,0.025,"EMP",7,20.8490829467773,15705,791.474304199219,16.6105121293801,4.02639637649606,6.15,11.5,1319,29.5,26.5,13,60.5,49.6116478545396,0.189435275259148,937.5
"1521.EB149.s.6.1.sequences",37.51,-5.36,0.025,"EMP",7,20.8490829467773,15705,791.474304199219,16.6105121293801,4.02639637649606,6.15,11.5,1319,29.5,26.5,13,60.5,49.6116478545396,0.189435275259148,937.5
"1521.EB148.s.6.1.sequences",37.52,-5.38,0.025,"EMP",7,20.8490829467773,15705,791.474304199219,16.6105121293801,4.02639637649606,6.3,14,1226.5,37,27.5,14.5,58,52.4319176478516,0.203128690420371,1025.8
"1521.EB134.s.6.1.sequences",37.47,-5.35,0.025,"EMP",7,20.0820007324219,15874.5,764.615600585938,16.8199181446112,3.93865108032416,5.9,13,1256,33.5,26,12.5,61,51.4557541987936,0.198872918243999,966.8
"1521.EB147.s.6.1.sequences",37.52,-5.38,0.025,"EMP",7,20.8490829467773,15705,791.474304199219,16.6105121293801,4.02639637649606,6.3,14,1226.5,37,27.5,14.5,58,52.4319176478516,0.203128690420371,1025.8
"1521.EB146.s.6.1.sequences",37.49,-5.31,0.025,"EMP",7,20.2888336181641,15918.0833333333,764.615600585938,16.8199181446112,3.98187205920262,6,12,1315.5,32,25.5,11.5,63,49.6839480262655,0.189713795123957,1027.3
"1521.EB145.s.6.1.sequences",37.49,-5.31,0.025,"EMP",7,20.2888336181641,15918.0833333333,764.615600585938,16.8199181446112,3.98187205920262,6,12,1315.5,32,25.5,11.5,63,49.6839480262655,0.189713795123957,1027.3
"1521.EB144.s.6.1.sequences",37.49,-5.34,0.025,"EMP",7,20.0820007324219,15874.5,764.615600585938,16.8199181446112,3.93865108032416,6,10,1341,32.5,26.5,11,62,49.0038126026276,0.186971820975813,958.1
"1521.EB143.s.6.1.sequences",37.49,-5.34,0.025,"EMP",7,20.0820007324219,15874.5,764.615600585938,16.8199181446112,3.93865108032416,6,10,1341,32.5,26.5,11,62,49.0038126026276,0.186971820975813,958.1
"1521.EB142.s.6.1.sequences",37.5,-5.36,0.025,"EMP",7,20.8490829467773,15705,791.474304199219,16.6105121293801,4.02639637649606,6.05,11,1330.5,29.5,26.5,12.5,61.5,49.2721568061837,0.187789796257756,935.6
"1521.EB141.s.6.1.sequences",37.5,-5.36,0.025,"EMP",7,20.8490829467773,15705,791.474304199219,16.6105121293801,4.02639637649606,6.05,11,1330.5,29.5,26.5,12.5,61.5,49.2721568061837,0.187789796257756,935.6
"1521.EB140.s.6.1.sequences",37.5,-5.38,0.025,"EMP",7,20.8490829467773,15705,791.474304199219,16.6105121293801,4.02639637649606,5.95,13,1333,32.5,26.5,11.5,61.5,49.2421676909368,0.187644473432697,992.9
"1521.EB139.s.6.1.sequences",37.5,-5.38,0.025,"EMP",7,20.8490829467773,15705,791.474304199219,16.6105121293801,4.02639637649606,5.95,13,1333,32.5,26.5,11.5,61.5,49.2421676909368,0.187644473432697,992.9
"1521.EB138.s.6.1.sequences",37.47,-5.31,0.025,"EMP",7,20.2888336181641,15918.0833333333,764.615600585938,16.8199181446112,3.98187205920262,5.8,11.5,1378,33.5,24,10.5,65.5,47.712932905157,0.180169830399417,1002
"1521.EB137.s.6.1.sequences",37.47,-5.31,0.025,"EMP",7,20.2888336181641,15918.0833333333,764.615600585938,16.8199181446112,3.98187205920262,5.8,11.5,1378,33.5,24,10.5,65.5,47.712932905157,0.180169830399417,1002
"1521.EB136.s.6.1.sequences",37.47,-5.34,0.025,"EMP",7,20.0820007324219,15874.5,764.615600585938,16.8199181446112,3.93865108032416,5.9,12,1280.5,32.5,25.5,13,62,50.7101817748184,0.195250743770452,1005.6
"1521.EB135.s.6.1.sequences",37.47,-5.34,0.025,"EMP",7,20.0820007324219,15874.5,764.615600585938,16.8199181446112,3.93865108032416,5.9,12,1280.5,32.5,25.5,13,62,50.7101817748184,0.195250743770452,1005.6
"1521.EB133.s.6.1.sequences",37.47,-5.35,0.025,"EMP",7,20.0820007324219,15874.5,764.615600585938,16.8199181446112,3.93865108032416,5.9,13,1256,33.5,26,12.5,61,51.4557541987936,0.198872918243999,966.8
"1521.EB132.s.6.1.sequences",37.47,-5.38,0.025,"EMP",7,20.0820007324219,15874.5,764.615600585938,16.8199181446112,3.93865108032416,6,10.5,1336.5,31,27,12.5,61,49.1487990480667,0.187674640080947,897.6
"1521.EB131.s.6.1.sequences",37.47,-5.38,0.025,"EMP",7,20.0820007324219,15874.5,764.615600585938,16.8199181446112,3.93865108032416,6,10.5,1336.5,31,27,12.5,61,49.1487990480667,0.187674640080947,897.6
"1521.EB130.s.6.1.sequences",37.45,-5.32,0.025,"EMP",7,20.2888336181641,15918.0833333333,764.615600585938,16.8199181446112,3.98187205920262,5.7,13,1347,37,25.5,12,62,48.8031235619502,0.185445876542481,997.8
"1521.EB129.s.6.1.sequences",37.45,-5.32,0.025,"EMP",7,20.2888336181641,15918.0833333333,764.615600585938,16.8199181446112,3.98187205920262,5.7,13,1347,37,25.5,12,62,48.8031235619502,0.185445876542481,997.8
"1521.EB128.s.6.1.sequences",37.45,-5.33,0.025,"EMP",7,20.2888336181641,15918.0833333333,764.615600585938,16.8199181446112,3.98187205920262,5.7,11.5,1330,37,25,12,63,49.280609370383,0.187758920139188,1005.4
"1521.EB127.s.6.1.sequences",37.45,-5.33,0.025,"EMP",7,20.2888336181641,15918.0833333333,764.615600585938,16.8199181446112,3.98187205920262,5.7,11.5,1330,37,25,12,63,49.280609370383,0.187758920139188,1005.4
"1521.EB126.s.6.1.sequences",37.45,-5.35,0.025,"EMP",7,20.0820007324219,15874.5,764.615600585938,16.8199181446112,3.93865108032416,5.85,14,1208.5,41.5,28,14,58,53.0189216188768,0.206476031675702,980.6
"1521.EB125.s.6.1.sequences",37.45,-5.35,0.025,"EMP",7,20.0820007324219,15874.5,764.615600585938,16.8199181446112,3.93865108032416,5.85,14,1208.5,41.5,28,14,58,53.0189216188768,0.206476031675702,980.6
"1521.EB124.s.6.1.sequences",37.45,-5.38,0.025,"EMP",7,20.0820007324219,15874.5,764.615600585938,16.8199181446112,3.93865108032416,5.8,12.5,1308,33,27.5,12.5,60,50.0555588612651,0.192072796462844,895.5
"1521.EB123.s.6.1.sequences",37.45,-5.38,0.025,"EMP",7,20.0820007324219,15874.5,764.615600585938,16.8199181446112,3.93865108032416,5.8,12.5,1308,33,27.5,12.5,60,50.0555588612651,0.192072796462844,895.5
"1521.EB122.s.6.1.sequences",36.51,-6.05,0.025,"EMP",7,21.2991676330566,17028.3333333333,574.681762695312,19.771875,4.42692864201425,6.1,18.5,1447.5,16.5,25.5,11,64,45.3813335159752,0.154283416351658,646.4
"1521.EB121.s.6.1.sequences",36.51,-6.05,0.025,"EMP",7,21.2991676330566,17028.3333333333,574.681762695312,19.771875,4.42692864201425,6.1,18.5,1447.5,16.5,25.5,11,64,45.3813335159752,0.154283416351658,646.4
"1521.EB120.s.6.1.sequences",36.51,-6.08,0.025,"EMP",7,21.2991676330566,17028.3333333333,574.681762695312,19.771875,4.42692864201425,5.9,16.5,1433,15.5,26.5,10,64,45.8832380778337,0.156649350132835,475.5
"1521.EB119.s.6.1.sequences",36.51,-6.08,0.025,"EMP",7,21.2991676330566,17028.3333333333,574.681762695312,19.771875,4.42692864201425,5.9,16.5,1433,15.5,26.5,10,64,45.8832380778337,0.156649350132835,475.5
"1521.EB118.s.6.1.sequences",36.51,-6.09,0.025,"EMP",7,21.5243320465088,17069.3333333333,574.681762695312,19.771875,4.47691740358701,6,15.5,1444.5,14.5,29,11,60,45.6626703567158,0.154937094017096,664.5
"1521.EB117.s.6.1.sequences",36.51,-6.09,0.025,"EMP",7,21.5243320465088,17069.3333333333,574.681762695312,19.771875,4.47691740358701,6,15.5,1444.5,14.5,29,11,60,45.6626703567158,0.154937094017096,664.5
"1521.EB116.s.6.1.sequences",36.51,-6.12,0.025,"EMP",7,21.5243320465088,17069.3333333333,578.513549804688,19.9088050314465,4.47691740358701,6.25,15,1394.5,15.5,25,11,65,46.9526939952933,0.160600424966104,605.2
"1521.EB115.s.6.1.sequences",36.51,-6.12,0.025,"EMP",7,21.5243320465088,17069.3333333333,578.513549804688,19.9088050314465,4.47691740358701,6.25,15,1394.5,15.5,25,11,65,46.9526939952933,0.160600424966104,605.2
"1521.EB114.s.6.1.sequences",36.49,-6.06,0.025,"EMP",7,21.8204975128174,17085.3333333333,541.249206542969,20.8396072013093,4.53453226589372,5.8,15,1418,16.5,28,11,61,46.4707215831826,0.154711462718087,487.2
"1521.EB113.s.6.1.sequences",36.49,-6.06,0.025,"EMP",7,21.8204975128174,17085.3333333333,541.249206542969,20.8396072013093,4.53453226589372,5.8,15,1418,16.5,28,11,61,46.4707215831826,0.154711462718087,487.2
"1521.EB112.s.6.1.sequences",36.49,-6.07,0.025,"EMP",7,21.8204975128174,17085.3333333333,541.249206542969,20.8396072013093,4.53453226589372,5.6,20,1427,16.5,27,12,61,46.117089306317,0.15305607252584,654.8
"1521.EB111.s.6.1.sequences",36.49,-6.07,0.025,"EMP",7,21.8204975128174,17085.3333333333,541.249206542969,20.8396072013093,4.53453226589372,5.6,20,1427,16.5,27,12,61,46.117089306317,0.15305607252584,654.8
"1521.EB110.s.6.1.sequences",36.49,-6.1,0.025,"EMP",7,21.9582500457764,17166.9166666667,541.249206542969,20.8396072013093,4.5788811390175,6.05,18.5,1391.5,15.5,28,10,62,47.2592387570723,0.157789526362371,591.9
"1521.EB109.s.6.1.sequences",36.49,-6.1,0.025,"EMP",7,21.9582500457764,17166.9166666667,541.249206542969,20.8396072013093,4.5788811390175,6.05,18.5,1391.5,15.5,28,10,62,47.2592387570723,0.157789526362371,591.9
"1521.EB108.s.6.1.sequences",36.48,-6.12,0.025,"EMP",7,21.9582500457764,17166.9166666667,537.487365722656,20.7349593495935,4.5788811390175,6.45,20,1348,15,29,12,59,48.58873981376,0.164354815283917,361.3
"1521.EB107.s.6.1.sequences",36.48,-6.12,0.025,"EMP",7,21.9582500457764,17166.9166666667,537.487365722656,20.7349593495935,4.5788811390175,6.45,20,1348,15,29,12,59,48.58873981376,0.164354815283917,361.3
"1521.EB106.s.6.1.sequences",36.46,-6.06,0.025,"EMP",7,21.8204975128174,17085.3333333333,541.249206542969,20.8396072013093,4.53453226589372,6.8,14,1471,15.5,25.5,11,63.5,44.6152219079508,0.146042886205129,599.3
"1521.EB105.s.6.1.sequences",36.46,-6.06,0.025,"EMP",7,21.8204975128174,17085.3333333333,541.249206542969,20.8396072013093,4.53453226589372,6.8,14,1471,15.5,25.5,11,63.5,44.6152219079508,0.146042886205129,599.3
"1521.EB104.s.6.1.sequences",36.47,-6.07,0.025,"EMP",7,21.8204975128174,17085.3333333333,541.249206542969,20.8396072013093,4.53453226589372,6.55,18,1439,15,29.5,12.5,58,45.862828938915,0.151866785152056,625.4
"1521.EB103.s.6.1.sequences",36.47,-6.07,0.025,"EMP",7,21.8204975128174,17085.3333333333,541.249206542969,20.8396072013093,4.53453226589372,6.55,18,1439,15,29.5,12.5,58,45.862828938915,0.151866785152056,625.4
"1521.EB102.s.6.1.sequences",36.46,-6.09,0.025,"EMP",7,21.9582500457764,17166.9166666667,541.249206542969,20.8396072013093,4.5788811390175,7.65,15,1467.5,17,27,11,62,44.8595437523866,0.146576614462076,628.7
"1521.EB101.s.6.1.sequences",36.46,-6.09,0.025,"EMP",7,21.9582500457764,17166.9166666667,541.249206542969,20.8396072013093,4.5788811390175,7.65,15,1467.5,17,27,11,62,44.8595437523866,0.146576614462076,628.7
"1521.EB100.s.6.1.sequences",36.46,-6.12,0.025,"EMP",7,21.9582500457764,17166.9166666667,537.487365722656,20.7349593495935,4.5788811390175,6.45,19,1367,15,31,12,56.5,48.16469530912,0.162360867242045,578.3
"1521.EB099.s.6.1.sequences",36.46,-6.12,0.025,"EMP",7,21.9582500457764,17166.9166666667,537.487365722656,20.7349593495935,4.5788811390175,6.45,19,1367,15,31,12,56.5,48.16469530912,0.162360867242045,578.3
"1521.EB098.s.6.1.sequences",36.44,-6.05,0.025,"EMP",7,21.8204975128174,17085.3333333333,541.249206542969,20.8396072013093,4.53453226589372,6.2,16,1482.5,16.5,25.5,10.5,64,44.2705903516362,0.144437678094727,699.7
"1521.EB097.s.6.1.sequences",36.44,-6.05,0.025,"EMP",7,21.8204975128174,17085.3333333333,541.249206542969,20.8396072013093,4.53453226589372,6.2,16,1482.5,16.5,25.5,10.5,64,44.2705903516362,0.144437678094727,699.7
"1521.EB096.s.6.1.sequences",36.44,-6.06,0.025,"EMP",7,21.8204975128174,17085.3333333333,541.249206542969,20.8396072013093,4.53453226589372,6.3,16,1457.5,20.5,27,11,61.5,45.2438732359354,0.148974994048106,728.2
"1521.EB095.s.6.1.sequences",36.44,-6.06,0.025,"EMP",7,21.8204975128174,17085.3333333333,541.249206542969,20.8396072013093,4.53453226589372,6.3,16,1457.5,20.5,27,11,61.5,45.2438732359354,0.148974994048106,728.2
"1521.EB094.s.6.1.sequences",36.44,-6.09,0.025,"EMP",7,21.9582500457764,17166.9166666667,541.249206542969,20.8396072013093,4.5788811390175,6.4,14,1462,16.5,25,9,65.5,44.8959852475555,0.146746350118078,660.2
"1521.EB093.s.6.1.sequences",36.44,-6.09,0.025,"EMP",7,21.9582500457764,17166.9166666667,541.249206542969,20.8396072013093,4.5788811390175,6.4,14,1462,16.5,25,9,65.5,44.8959852475555,0.146746350118078,660.2
"1521.EB092.s.6.1.sequences",36.44,-6.13,0.025,"EMP",7,21.9582500457764,17166.9166666667,537.487365722656,20.7349593495935,4.5788811390175,7.15,16,1403.5,16,28.5,12,59.5,46.9274130235204,0.156554249479589,564.9
"1521.EB091.s.6.1.sequences",36.44,-6.13,0.025,"EMP",7,21.9582500457764,17166.9166666667,537.487365722656,20.7349593495935,4.5788811390175,7.15,16,1403.5,16,28.5,12,59.5,46.9274130235204,0.156554249479589,564.9
"1521.EB090.s.6.1.sequences",36.16,-6.87,0.025,"EMP",7,22.9512481689453,18170.3333333333,525.675109863281,20.0737833594976,5.03105153839776,6.8,17,1410,18.5,28.5,13,59,46.7818663473158,0.151892876386633,702.3
"1521.EB089.s.6.1.sequences",36.16,-6.87,0.025,"EMP",7,22.9512481689453,18170.3333333333,525.675109863281,20.0737833594976,5.03105153839776,6.8,17,1410,18.5,28.5,13,59,46.7818663473158,0.151892876386633,702.3
"1521.EB088.s.6.1.sequences",36.17,-6.88,0.025,"EMP",7,22.0800838470459,18062.25,525.675109863281,20.0737833594976,4.83495360213377,6.75,16,1395.5,21.5,27,12,61,47.2021526694492,0.156435334984788,706
"1521.EB087.s.6.1.sequences",36.17,-6.88,0.025,"EMP",7,22.0800838470459,18062.25,525.675109863281,20.0737833594976,4.83495360213377,6.75,16,1395.5,21.5,27,12,61,47.2021526694492,0.156435334984788,706
"1521.EB086.s.6.1.sequences",36.16,-6.91,0.025,"EMP",7,22.9512481689453,18170.3333333333,546.226440429688,19.3744292237443,5.03105153839776,6.8,16.5,1383.5,24.5,26.5,12,61.5,47.5922802863817,0.157983163990481,516.7
"1521.EB085.s.6.1.sequences",36.16,-6.91,0.025,"EMP",7,22.9512481689453,18170.3333333333,546.226440429688,19.3744292237443,5.03105153839776,6.8,16.5,1383.5,24.5,26.5,12,61.5,47.5922802863817,0.157983163990481,516.7
"1521.EB084.s.6.1.sequences",36.17,-6.93,0.025,"EMP",7,22.7177505493164,18065.9166666667,546.226440429688,19.3744292237443,4.95963095141283,6.75,15,1428.5,19,30,11.5,59,46.3321487335021,0.153007405942309,672.9
"1521.EB083.s.6.1.sequences",36.17,-6.93,0.025,"EMP",7,22.7177505493164,18065.9166666667,546.226440429688,19.3744292237443,4.95963095141283,6.75,15,1428.5,19,30,11.5,59,46.3321487335021,0.153007405942309,672.9
"1521.EB082.s.6.1.sequences",36.14,-6.86,0.025,"EMP",7,22.9512481689453,18170.3333333333,525.675109863281,20.0737833594976,5.03105153839776,6.7,14.5,1424.5,20,26,13,61,46.2022636651942,0.14920068640861,676.9
"1521.EB081.s.6.1.sequences",36.14,-6.86,0.025,"EMP",7,22.9512481689453,18170.3333333333,525.675109863281,20.0737833594976,5.03105153839776,6.7,14.5,1424.5,20,26,13,61,46.2022636651942,0.14920068640861,676.9
"1521.EB080.s.6.1.sequences",36.14,-6.89,0.025,"EMP",7,22.9512481689453,18170.3333333333,525.675109863281,20.0737833594976,5.03105153839776,7.05,16.5,1455.5,15,28,13,58.5,45.2429431385375,0.14475468151596,605.8
"1521.EB079.s.6.1.sequences",36.14,-6.89,0.025,"EMP",7,22.9512481689453,18170.3333333333,525.675109863281,20.0737833594976,5.03105153839776,7.05,16.5,1455.5,15,28,13,58.5,45.2429431385375,0.14475468151596,605.8
"1521.EB078.s.6.1.sequences",36.14,-6.91,0.025,"EMP",7,22.9512481689453,18170.3333333333,546.226440429688,19.3744292237443,5.03105153839776,6.7,20.5,1366.5,30,26,17,57,48.15075476943,0.16059821307488,700.2
"1521.EB077.s.6.1.sequences",36.14,-6.91,0.025,"EMP",7,22.9512481689453,18170.3333333333,546.226440429688,19.3744292237443,5.03105153839776,6.7,20.5,1366.5,30,26,17,57,48.15075476943,0.16059821307488,700.2
"1521.EB076.s.6.1.sequences",36.14,-6.93,0.025,"EMP",7,22.0911655426025,18271.25,546.226440429688,19.3744292237443,4.89212062174462,6.75,17,1416,21,28.5,12,60,46.6571497156026,0.155395343176438,743.7
"1521.EB075.s.6.1.sequences",36.14,-6.93,0.025,"EMP",7,22.0911655426025,18271.25,546.226440429688,19.3744292237443,4.89212062174462,6.75,17,1416,21,28.5,12,60,46.6571497156026,0.155395343176438,743.7
"1521.EB074.s.6.1.sequences",36.12,-6.86,0.025,"EMP",7,22.9512481689453,18170.3333333333,525.675109863281,20.0737833594976,5.03105153839776,7.1,16.5,1470,13.5,26,15,60,44.6087276189575,0.141822467998693,626.2
"1521.EB073.s.6.1.sequences",36.12,-6.86,0.025,"EMP",7,22.9512481689453,18170.3333333333,525.675109863281,20.0737833594976,5.03105153839776,7.1,16.5,1470,13.5,26,15,60,44.6087276189575,0.141822467998693,626.2
"1521.EB072.s.6.1.sequences",36.12,-6.89,0.025,"EMP",7,22.9512481689453,18170.3333333333,525.675109863281,20.0737833594976,5.03105153839776,6.95,15,1415.5,12,23.5,13,63.5,46.100993033148,0.148730752106956,593
"1521.EB071.s.6.1.sequences",36.12,-6.89,0.025,"EMP",7,22.9512481689453,18170.3333333333,525.675109863281,20.0737833594976,5.03105153839776,6.95,15,1415.5,12,23.5,13,63.5,46.100993033148,0.148730752106956,593
"1521.EB070.s.6.1.sequences",36.12,-6.91,0.025,"EMP",7,22.9512481689453,18170.3333333333,546.226440429688,19.3744292237443,5.03105153839776,7,13,1473,12,23.5,14,63.5,44.3272355589055,0.142771506590571,547.2
"1521.EB069.s.6.1.sequences",36.12,-6.91,0.025,"EMP",7,22.9512481689453,18170.3333333333,546.226440429688,19.3744292237443,5.03105153839776,7,13,1473,12,23.5,14,63.5,44.3272355589055,0.142771506590571,547.2
"1521.EB068.s.6.1.sequences",36.12,-6.94,0.025,"EMP",7,22.0911655426025,18271.25,546.226440429688,19.3744292237443,4.89212062174462,6.75,16,1412,21.5,27,12,61,46.6915364144254,0.155556409387617,703
"1521.EB067.s.6.1.sequences",36.12,-6.94,0.025,"EMP",7,22.0911655426025,18271.25,546.226440429688,19.3744292237443,4.89212062174462,6.75,16,1412,21.5,27,12,61,46.6915364144254,0.155556409387617,703
"1521.EB066.s.6.1.sequences",36.1,-6.87,0.025,"EMP",7,22.9512481689453,18170.3333333333,525.675109863281,20.0737833594976,5.03105153839776,7.15,16,1443.5,13.5,25.5,14,60.5,45.4166915667268,0.145558982956028,581.1
"1521.EB065.s.6.1.sequences",36.1,-6.87,0.025,"EMP",7,22.9512481689453,18170.3333333333,525.675109863281,20.0737833594976,5.03105153839776,7.15,16,1443.5,13.5,25.5,14,60.5,45.4166915667268,0.145558982956028,581.1
"1521.EB064.s.6.1.sequences",36.09,-6.88,0.025,"EMP",7,22.9512481689453,18170.3333333333,503.692810058594,20.9056910569106,5.03105153839776,7.15,14,1422,14.5,27,14,59,46.2042894308033,0.146531217625342,613
"1521.EB063.s.6.1.sequences",36.09,-6.88,0.025,"EMP",7,22.9512481689453,18170.3333333333,503.692810058594,20.9056910569106,5.03105153839776,7.15,14,1422,14.5,27,14,59,46.2042894308033,0.146531217625342,613
"1521.EB062.s.6.1.sequences",36.09,-6.91,0.025,"EMP",7,22.9512481689453,18170.3333333333,501.887725830078,20.7864077669903,5.03105153839776,7.05,15,1469.5,13.5,22,12,65,44.3826327607479,0.13852240051475,602.9
"1521.EB061.s.6.1.sequences",36.09,-6.91,0.025,"EMP",7,22.9512481689453,18170.3333333333,501.887725830078,20.7864077669903,5.03105153839776,7.05,15,1469.5,13.5,22,12,65,44.3826327607479,0.13852240051475,602.9
"1521.EB060.s.6.1.sequences",36.09,-6.93,0.025,"EMP",7,22.0911655426025,18271.25,501.887725830078,20.7864077669903,4.89212062174462,6.95,15.5,1488.5,14.5,25.5,13,62,44.0228712738186,0.138678989629982,556.9
"1521.EB059.s.6.1.sequences",36.09,-6.93,0.025,"EMP",7,22.0911655426025,18271.25,501.887725830078,20.7864077669903,4.89212062174462,6.95,15.5,1488.5,14.5,25.5,13,62,44.0228712738186,0.138678989629982,556.9
"1521.EB058.s.6.1.sequences",36.58,-3.33,0.025,"EMP",1,18.0606670379639,16755.4166666667,674.821533203125,16.6454183266932,3.79423788376432,7,25,1150.5,37.5,44,25,31,55.2092441506233,0.219593496445095,506.9
"1521.EB057.s.6.1.sequences",36.58,-3.33,0.025,"EMP",1,18.0606670379639,16755.4166666667,674.821533203125,16.6454183266932,3.79423788376432,7,25,1150.5,37.5,44,25,31,55.2092441506233,0.219593496445095,506.9
"1521.EB056.s.6.1.sequences",36.58,-3.34,0.025,"EMP",1,19.911750793457,17143.9166666667,674.821533203125,16.6454183266932,4.21601749552785,7.1,24.5,1212,34.5,46.5,27,27,53.4943992681061,0.205745934653904,726.9
"1521.EB055.s.6.1.sequences",36.58,-3.34,0.025,"EMP",1,19.911750793457,17143.9166666667,674.821533203125,16.6454183266932,4.21601749552785,7.1,24.5,1212,34.5,46.5,27,27,53.4943992681061,0.205745934653904,726.9
"1521.EB054.s.6.1.sequences",36.57,-3.37,0.025,"EMP",1,19.911750793457,17143.9166666667,674.821533203125,16.6454183266932,4.21601749552785,7.6,29,1282,31,45.5,25,29.5,51.4674485509668,0.195915136851638,365.9
"1521.EB053.s.6.1.sequences",36.57,-3.37,0.025,"EMP",1,19.911750793457,17143.9166666667,674.821533203125,16.6454183266932,4.21601749552785,7.6,29,1282,31,45.5,25,29.5,51.4674485509668,0.195915136851638,365.9
"1521.EB052.s.6.1.sequences",36.57,-3.39,0.025,"EMP",1,19.911750793457,17143.9166666667,674.821533203125,16.6454183266932,4.21601749552785,7.65,29,1282,30.5,48.5,24.5,27,51.6058494451583,0.196585694823772,358.7
"1521.EB051.s.6.1.sequences",36.57,-3.39,0.025,"EMP",1,19.911750793457,17143.9166666667,674.821533203125,16.6454183266932,4.21601749552785,7.65,29,1282,30.5,48.5,24.5,27,51.6058494451583,0.196585694823772,358.7
"1521.EB050.s.6.1.sequences",36.55,-3.32,0.025,"EMP",1,18.0606670379639,16755.4166666667,674.821533203125,16.6454183266932,3.79423788376432,7.1,27.5,1205.5,39.5,46.5,27.5,26,53.7252451039326,0.212344731866217,455.3
"1521.EB049.s.6.1.sequences",36.55,-3.32,0.025,"EMP",1,18.0606670379639,16755.4166666667,674.821533203125,16.6454183266932,3.79423788376432,7.1,27.5,1205.5,39.5,46.5,27.5,26,53.7252451039326,0.212344731866217,455.3
"1521.EB048.s.6.1.sequences",36.55,-3.34,0.025,"EMP",1,19.911750793457,17143.9166666667,674.821533203125,16.6454183266932,4.21601749552785,7.35,29.5,1252.5,34.5,47,27.5,26,52.328547157836,0.200088876414957,429.4
"1521.EB047.s.6.1.sequences",36.55,-3.34,0.025,"EMP",1,19.911750793457,17143.9166666667,674.821533203125,16.6454183266932,4.21601749552785,7.35,29.5,1252.5,34.5,47,27.5,26,52.328547157836,0.200088876414957,429.4
"1521.EB046.s.6.1.sequences",36.55,-3.37,0.025,"EMP",1,19.911750793457,17143.9166666667,674.821533203125,16.6454183266932,4.21601749552785,7.55,27,1276,30.5,48,25.5,26.5,51.7122996509679,0.197101521607991,388.3
"1521.EB045.s.6.1.sequences",36.55,-3.37,0.025,"EMP",1,19.911750793457,17143.9166666667,674.821533203125,16.6454183266932,4.21601749552785,7.55,27,1276,30.5,48,25.5,26.5,51.7122996509679,0.197101521607991,388.3
"1521.EB044.s.6.1.sequences",36.56,-3.38,0.025,"EMP",1,19.911750793457,17143.9166666667,674.821533203125,16.6454183266932,4.21601749552785,7.45,29,1293.5,30.5,50,23.5,26,51.3803244399764,0.195493070972358,331.7
"1521.EB043.s.6.1.sequences",36.56,-3.38,0.025,"EMP",1,19.911750793457,17143.9166666667,674.821533203125,16.6454183266932,4.21601749552785,7.45,29,1293.5,30.5,50,23.5,26,51.3803244399764,0.195493070972358,331.7
"1521.EB042.s.6.1.sequences",36.53,-3.32,0.025,"EMP",1,18.0606670379639,16755.4166666667,674.821533203125,16.6454183266932,3.79423788376432,6.95,29,1195.5,43,50,27,23,54.2027204843893,0.214676070285921,681.8
"1521.EB041.s.6.1.sequences",36.53,-3.32,0.025,"EMP",1,18.0606670379639,16755.4166666667,674.821533203125,16.6454183266932,3.79423788376432,6.95,29,1195.5,43,50,27,23,54.2027204843893,0.214676070285921,681.8
"1521.EB040.s.6.1.sequences",36.53,-3.34,0.025,"EMP",1,19.911750793457,17143.9166666667,674.821533203125,16.6454183266932,4.21601749552785,7.25,28,1232.5,37,51,27.5,21.5,53.0852028436349,0.203759605673873,568.6
"1521.EB039.s.6.1.sequences",36.53,-3.34,0.025,"EMP",1,19.911750793457,17143.9166666667,674.821533203125,16.6454183266932,4.21601749552785,7.25,28,1232.5,37,51,27.5,21.5,53.0852028436349,0.203759605673873,568.6
"1521.EB038.s.6.1.sequences",36.53,-3.36,0.025,"EMP",1,19.911750793457,17143.9166666667,674.821533203125,16.6454183266932,4.21601749552785,7.75,25.5,1302,31.5,47.5,25,27.5,50.9574958915927,0.193445310755911,287.7
"1521.EB037.s.6.1.sequences",36.53,-3.36,0.025,"EMP",1,19.911750793457,17143.9166666667,674.821533203125,16.6454183266932,4.21601749552785,7.75,25.5,1302,31.5,47.5,25,27.5,50.9574958915927,0.193445310755911,287.7
