sample_name	experiment_accession
1883.2007.461.Crump.Artic.LTREB.main.lane2.NoIndex	ERX1737624
1883.2005.038.Crump.Artic.LTREB.main.lane1.NoIndex	ERX1736872
1883.2009.352.Crump.Artic.LTREB.main.lane3.NoIndex	ERX1738625
1883.2006.187.Crump.Artic.LTREB.main.lane1.NoIndex	ERX1737128
1883.2008.323.Crump.Artic.LTREB.main.lane2.NoIndex	ERX1738017
1883.2001.078.Crump.Artic.LTREB.main.lane1.NoIndex	ERX1736358
1883.2010.204.Crump.Artic.LTREB.main.lane3.NoIndex	ERX1738867
1883.2011.515.Crump.Artic.LTREB.main.lane4.NoIndex	ERX1739493
1883.2003.132.Crump.Artic.LTREB.main.lane1.NoIndex	ERX1736564
1883.2005.135.Crump.Artic.LTREB.main.lane4.NoIndex	ERX1736940
1883.2001.13.Crump.Artic.LTREB.main.lane1.NoIndex	ERX1736383
1883.2007.193.Crump.Artic.LTREB.main.lane2.NoIndex	ERX1737399
1883.2003.209.Crump.Artic.LTREB.main.lane4.NoIndex	ERX1736632
1883.2010.339.Crump.Artic.LTREB.main.lane3.NoIndex	ERX1739021
1883.2008.497.Crump.Artic.LTREB.main.lane3.NoIndex	ERX1738191
1883.2004.197.Crump.Artic.LTREB.main.lane1.NoIndex	ERX1736804
1883.2011.46.Crump.Artic.LTREB.main.lane4.NoIndex	ERX1739441
1883.2007.01.Crump.Artic.LTREB.main.lane1.NoIndex	ERX1737216
1883.2002.135.Crump.Artic.LTREB.main.lane1.NoIndex	ERX1736465
1883.2007.294.Crump.Artic.LTREB.main.lane2.NoIndex	ERX1737500
1883.2009.157.Crump.Artic.LTREB.main.lane3.NoIndex	ERX1738430
1883.2007.22.Crump.Artic.LTREB.main.lane2.NoIndex	ERX1737426
1883.2009.354.Crump.Artic.LTREB.main.lane3.NoIndex	ERX1738627
1883.2007.049.Crump.Artic.LTREB.main.lane1.NoIndex	ERX1737255
1883.2005.026.Crump.Artic.LTREB.main.lane1.NoIndex	ERX1736860
1883.2007.134.Crump.Artic.LTREB.main.lane2.NoIndex	ERX1737340
1883.2008.156.Crump.Artic.LTREB.main.lane2.NoIndex	ERX1737876
1883.2005.03.Crump.Artic.LTREB.main.lane1.NoIndex	ERX1736864
1883.2008.532.Crump.Artic.LTREB.main.lane3.NoIndex	ERX1738226
1883.2007.555.Crump.Artic.LTREB.main.lane4.NoIndex	ERX1737703
1883.2004.198.Crump.Artic.LTREB.main.lane1.NoIndex	ERX1736805
1883.2011.522.Crump.Artic.LTREB.main.lane4.NoIndex	ERX1739500
1883.2011.215.Crump.Artic.LTREB.main.lane4.NoIndex	ERX1739247
1883.2010.261.Crump.Artic.LTREB.main.lane3.NoIndex	ERX1738923
1883.2007.088.Crump.Artic.LTREB.main.lane1.NoIndex	ERX1737294
1883.2011.217.Crump.Artic.LTREB.main.lane4.NoIndex	ERX1739249
1883.2006.332.Crump.Artic.LTREB.main.lane1.NoIndex	ERX1737179
1883.2009.121.Crump.Artic.LTREB.main.lane3.NoIndex	ERX1738394
1883.2010.117.Crump.Artic.LTREB.main.lane3.NoIndex	ERX1738781
1883.2008.418.Crump.Artic.LTREB.main.lane2.NoIndex	ERX1738112
1883.2010.109.Crump.Artic.LTREB.main.lane3.NoIndex	ERX1738773
1883.2004.154.Crump.Artic.LTREB.main.lane1.NoIndex	ERX1736777
1883.2000.041.Crump.Artic.LTREB.main.lane1.NoIndex	ERX1736275
1883.2005.001.Crump.Artic.LTREB.main.lane1.NoIndex	ERX1736840
1883.2010.134.Crump.Artic.LTREB.main.lane3.NoIndex	ERX1738798
1883.2008.155.Crump.Artic.LTREB.main.lane2.NoIndex	ERX1737875
1883.2011.443.Crump.Artic.LTREB.main.lane4.NoIndex	ERX1739430
1883.2005.176.Crump.Artic.LTREB.main.lane4.NoIndex	ERX1736957
1883.2007.05.Crump.Artic.LTREB.main.lane1.NoIndex	ERX1737256
1883.2009.299.Crump.Artic.LTREB.main.lane3.NoIndex	ERX1738572
1883.2010.278.Crump.Artic.LTREB.main.lane3.NoIndex	ERX1738940
1883.2008.447.Crump.Artic.LTREB.main.lane2.NoIndex	ERX1738141
1883.2007.086.Crump.Artic.LTREB.main.lane1.NoIndex	ERX1737292
1883.2007.047.Crump.Artic.LTREB.main.lane1.NoIndex	ERX1737253
1883.2006.103.Crump.Artic.LTREB.main.lane1.NoIndex	ERX1737056
1883.2009.265.Crump.Artic.LTREB.main.lane2.NoIndex	ERX1738538
1883.2009.247.Crump.Artic.LTREB.main.lane2.NoIndex	ERX1738520
1883.2007.565.Crump.Artic.LTREB.main.lane2.NoIndex	ERX1737718
1883.2003.187.Crump.Artic.LTREB.main.lane1.NoIndex	ERX1736613
1883.2008.279.Crump.Artic.LTREB.main.lane2.NoIndex	ERX1737973
1883.2010.08.Crump.Artic.LTREB.main.lane3.NoIndex	ERX1738744
1883.2010.216.Crump.Artic.LTREB.main.lane3.NoIndex	ERX1738879
1883.2007.076.Crump.Artic.LTREB.main.lane1.NoIndex	ERX1737282
1883.2008.567.Crump.Artic.LTREB.main.lane4.NoIndex	ERX1738260
1883.2011.012.Crump.Artic.LTREB.main.lane3.NoIndex	ERX1739069
1883.2009.321.Crump.Artic.LTREB.main.lane3.NoIndex	ERX1738594
1883.2011.239.Crump.Artic.LTREB.main.lane4.NoIndex	ERX1739271
1883.2007.362.Crump.Artic.LTREB.main.lane2.NoIndex	ERX1737568
1883.2003.196.Crump.Artic.LTREB.main.lane1.NoIndex	ERX1736621
1883.2009.075.Crump.Artic.LTREB.main.lane3.NoIndex	ERX1738348
1883.2004.143.Crump.Artic.LTREB.main.lane1.NoIndex	ERX1736766
1883.2008.134.Crump.Artic.LTREB.main.lane2.NoIndex	ERX1737854
1883.2010.172.Crump.Artic.LTREB.main.lane3.NoIndex	ERX1738836
1883.2011.091.Crump.Artic.LTREB.main.lane3.NoIndex	ERX1739141
1883.2009.295.Crump.Artic.LTREB.main.lane3.NoIndex	ERX1738568
1883.2011.47.Crump.Artic.LTREB.main.lane4.NoIndex	ERX1739450
1883.2010.116.Crump.Artic.LTREB.main.lane3.NoIndex	ERX1738780
1883.2009.284.Crump.Artic.LTREB.main.lane2.NoIndex	ERX1738557
1883.2003.148.Crump.Artic.LTREB.main.lane1.NoIndex	ERX1736580
1883.2002.201.Crump.Artic.LTREB.main.lane1.NoIndex	ERX1736484
1883.2004.111.Crump.Artic.LTREB.main.lane1.NoIndex	ERX1736737
1883.2006.307.Crump.Artic.LTREB.main.lane1.NoIndex	ERX1737154
1883.2008.294.Crump.Artic.LTREB.main.lane2.NoIndex	ERX1737988
1883.2008.116.Crump.Artic.LTREB.main.lane2.NoIndex	ERX1737836
1883.2007.485.Crump.Artic.LTREB.main.lane2.NoIndex	ERX1737648
1883.2007.077.Crump.Artic.LTREB.main.lane1.NoIndex	ERX1737283
1883.2008.389.Crump.Artic.LTREB.main.lane2.NoIndex	ERX1738083
1883.2011.42.Crump.Artic.LTREB.main.lane4.NoIndex	ERX1739409
1883.2005.099.Crump.Artic.LTREB.main.lane1.NoIndex	ERX1736920
1883.2009.226.Crump.Artic.LTREB.main.lane2.NoIndex	ERX1738499
1883.2000.068.Crump.Artic.LTREB.main.lane1.NoIndex	ERX1736302
1883.2010.254.Crump.Artic.LTREB.main.lane3.NoIndex	ERX1738916
1883.2008.524.Crump.Artic.LTREB.main.lane3.NoIndex	ERX1738218
1883.2003.198.Crump.Artic.LTREB.main.lane1.NoIndex	ERX1736622
1883.2008.234.Crump.Artic.LTREB.main.lane2.NoIndex	ERX1737930
1883.2007.48.Crump.Artic.LTREB.main.lane2.NoIndex	ERX1737643
1883.2009.282.Crump.Artic.LTREB.main.lane2.NoIndex	ERX1738555
1883.2011.002.Crump.Artic.LTREB.main.lane3.NoIndex	ERX1739060
1883.2003.183.Crump.Artic.LTREB.main.lane1.NoIndex	ERX1736609
1883.2011.08.Crump.Artic.LTREB.main.lane3.NoIndex	ERX1739131
1883.2003.091.Crump.Artic.LTREB.main.lane1.NoIndex	ERX1736523
1883.2009.216.Crump.Artic.LTREB.main.lane2.NoIndex	ERX1738489
1883.2008.406.Crump.Artic.LTREB.main.lane2.NoIndex	ERX1738100
1883.2008.098.Crump.Artic.LTREB.main.lane2.NoIndex	ERX1737818
1883.2008.309.Crump.Artic.LTREB.main.lane2.NoIndex	ERX1738003
1883.2010.311.Crump.Artic.LTREB.main.lane3.NoIndex	ERX1738985
1883.2002.027.Crump.Artic.LTREB.main.lane1.NoIndex	ERX1736415
1883.2002.053.Crump.Artic.LTREB.main.lane1.NoIndex	ERX1736427
1883.2011.41.Crump.Artic.LTREB.main.lane4.NoIndex	ERX1739400
1883.2011.18.Crump.Artic.LTREB.main.lane3.NoIndex	ERX1739218
1883.2008.392.Crump.Artic.LTREB.main.lane2.NoIndex	ERX1738086
1883.2007.112.Crump.Artic.LTREB.main.lane2.NoIndex	ERX1737318
1883.2001.104.Crump.Artic.LTREB.main.lane1.NoIndex	ERX1736371
1883.2009.155.Crump.Artic.LTREB.main.lane3.NoIndex	ERX1738428
1883.2003.102.Crump.Artic.LTREB.main.lane1.NoIndex	ERX1736534
1883.2008.566.Crump.Artic.LTREB.main.lane4.NoIndex	ERX1738259
1883.2011.15.Crump.Artic.LTREB.main.lane3.NoIndex	ERX1739193
1883.2000.051.Crump.Artic.LTREB.main.lane1.NoIndex	ERX1736285
1883.2009.353.Crump.Artic.LTREB.main.lane3.NoIndex	ERX1738626
1883.2010.019.Crump.Artic.LTREB.main.lane3.NoIndex	ERX1738683
1883.2006.01.Crump.Artic.LTREB.main.lane1.NoIndex	ERX1737006
1883.2004.022.Crump.Artic.LTREB.main.lane1.NoIndex	ERX1736678
1883.2004.107.Crump.Artic.LTREB.main.lane1.NoIndex	ERX1736734
1883.2008.319.Crump.Artic.LTREB.main.lane2.NoIndex	ERX1738013
1883.2007.126.Crump.Artic.LTREB.main.lane2.NoIndex	ERX1737332
1883.2007.234.Crump.Artic.LTREB.main.lane2.NoIndex	ERX1737440
1883.2000.007.Crump.Artic.LTREB.main.lane1.NoIndex	ERX1736245
1883.2005.201.Crump.Artic.LTREB.main.lane4.NoIndex	ERX1736982
1883.2005.203.Crump.Artic.LTREB.main.lane4.NoIndex	ERX1736984
1883.2009.203.Crump.Artic.LTREB.main.lane2.NoIndex	ERX1738476
1883.2003.128.Crump.Artic.LTREB.main.lane1.NoIndex	ERX1736560
1883.2008.082.Crump.Artic.LTREB.main.lane2.NoIndex	ERX1737802
1883.2001.058.Crump.Artic.LTREB.main.lane1.NoIndex	ERX1736347
1883.2010.127.Crump.Artic.LTREB.main.lane3.NoIndex	ERX1738791
1883.2007.027.Crump.Artic.LTREB.main.lane1.NoIndex	ERX1737233
1883.2007.195.Crump.Artic.LTREB.main.lane2.NoIndex	ERX1737401
1883.2004.191.Crump.Artic.LTREB.main.lane1.NoIndex	ERX1736798
1883.2005.08.Crump.Artic.LTREB.main.lane1.NoIndex	ERX1736901
1883.2008.035.Crump.Artic.LTREB.main.lane2.NoIndex	ERX1737755
1883.2008.086.Crump.Artic.LTREB.main.lane2.NoIndex	ERX1737806
1883.2010.208.Crump.Artic.LTREB.main.lane3.NoIndex	ERX1738871
1883.2007.104.Crump.Artic.LTREB.main.lane2.NoIndex	ERX1737310
1883.2010.211.Crump.Artic.LTREB.main.lane3.NoIndex	ERX1738874
1883.2009.344.Crump.Artic.LTREB.main.lane3.NoIndex	ERX1738617
1883.2003.205.Crump.Artic.LTREB.main.lane4.NoIndex	ERX1736628
1883.2011.088.Crump.Artic.LTREB.main.lane3.NoIndex	ERX1739138
1883.2001.138.Crump.Artic.LTREB.main.lane1.NoIndex	ERX1736387
1883.2007.276.Crump.Artic.LTREB.main.lane2.NoIndex	ERX1737482
1883.2005.064.Crump.Artic.LTREB.main.lane1.NoIndex	ERX1736894
1883.2007.091.Crump.Artic.LTREB.main.lane1.NoIndex	ERX1737297
1883.2001.039.Crump.Artic.LTREB.main.lane1.NoIndex	ERX1736331
1883.2011.247.Crump.Artic.LTREB.main.lane4.NoIndex	ERX1739279
1883.2008.529.Crump.Artic.LTREB.main.lane3.NoIndex	ERX1738223
1883.2008.136.Crump.Artic.LTREB.main.lane2.NoIndex	ERX1737856
1883.2007.492.Crump.Artic.LTREB.main.lane2.NoIndex	ERX1737655
1883.2006.137.Crump.Artic.LTREB.main.lane1.NoIndex	ERX1737090
1883.2011.085.Crump.Artic.LTREB.main.lane3.NoIndex	ERX1739135
1883.2008.366.Crump.Artic.LTREB.main.lane2.NoIndex	ERX1738060
1883.2003.239.Crump.Artic.LTREB.main.lane4.NoIndex	ERX1736657
1883.2004.123.Crump.Artic.LTREB.main.lane1.NoIndex	ERX1736748
1883.2010.229.Crump.Artic.LTREB.main.lane3.NoIndex	ERX1738891
1883.2009.369.Crump.Artic.LTREB.main.lane3.NoIndex	ERX1738642
1883.2008.202.Crump.Artic.LTREB.main.lane2.NoIndex	ERX1737898
1883.2008.563.Crump.Artic.LTREB.main.lane4.NoIndex	ERX1738256
1883.2011.078.Crump.Artic.LTREB.main.lane3.NoIndex	ERX1739130
1883.2003.127.Crump.Artic.LTREB.main.lane1.NoIndex	ERX1736559
1883.2004.112.Crump.Artic.LTREB.main.lane1.NoIndex	ERX1736738
1883.2009.274.Crump.Artic.LTREB.main.lane2.NoIndex	ERX1738547
1883.2004.063.Crump.Artic.LTREB.main.lane1.NoIndex	ERX1736713
1883.2003.216.Crump.Artic.LTREB.main.lane4.NoIndex	ERX1736639
1883.2007.016.Crump.Artic.LTREB.main.lane1.NoIndex	ERX1737222
1883.2011.137.Crump.Artic.LTREB.main.lane3.NoIndex	ERX1739182
1883.2000.015.Crump.Artic.LTREB.main.lane1.NoIndex	ERX1736249
1883.2006.165.Crump.Artic.LTREB.main.lane1.NoIndex	ERX1737106
1883.2010.373.Crump.Artic.LTREB.main.lane4.NoIndex	ERX1739055
1883.2001.132.Crump.Artic.LTREB.main.lane1.NoIndex	ERX1736384
1883.2011.405.Crump.Artic.LTREB.main.lane4.NoIndex	ERX1739395
1883.2007.375.Crump.Artic.LTREB.main.lane2.NoIndex	ERX1737581
1883.2003.159.Crump.Artic.LTREB.main.lane1.NoIndex	ERX1736591
1883.2007.062.Crump.Artic.LTREB.main.lane1.NoIndex	ERX1737268
1883.2008.37.Crump.Artic.LTREB.main.lane2.NoIndex	ERX1738064
1883.2000.071.Crump.Artic.LTREB.main.lane1.NoIndex	ERX1736305
1883.2008.39.Crump.Artic.LTREB.main.lane2.NoIndex	ERX1738084
1883.2006.193.Crump.Artic.LTREB.main.lane1.NoIndex	ERX1737134
1883.2000.049.Crump.Artic.LTREB.main.lane1.NoIndex	ERX1736283
1883.2010.239.Crump.Artic.LTREB.main.lane3.NoIndex	ERX1738901
1883.2005.106.Crump.Artic.LTREB.main.lane1.NoIndex	ERX1736927
1883.2011.105.Crump.Artic.LTREB.main.lane3.NoIndex	ERX1739155
1883.2008.326.Crump.Artic.LTREB.main.lane2.NoIndex	ERX1738020
1883.2010.272.Crump.Artic.LTREB.main.lane3.NoIndex	ERX1738934
1883.2004.144.Crump.Artic.LTREB.main.lane1.NoIndex	ERX1736767
1883.2010.082.Crump.Artic.LTREB.main.lane3.NoIndex	ERX1738746
1883.2008.114.Crump.Artic.LTREB.main.lane2.NoIndex	ERX1737834
1883.2007.111.Crump.Artic.LTREB.main.lane2.NoIndex	ERX1737317
1883.2005.147.Crump.Artic.LTREB.main.lane4.NoIndex	ERX1736944
1883.2002.036.Crump.Artic.LTREB.main.lane1.NoIndex	ERX1736418
1883.2007.462.Crump.Artic.LTREB.main.lane2.NoIndex	ERX1737625
1883.2010.088.Crump.Artic.LTREB.main.lane3.NoIndex	ERX1738752
1883.2006.021.Crump.Artic.LTREB.main.lane1.NoIndex	ERX1737017
1883.2011.17.Crump.Artic.LTREB.main.lane3.NoIndex	ERX1739209
1883.2008.298.Crump.Artic.LTREB.main.lane2.NoIndex	ERX1737992
1883.2008.21.Crump.Artic.LTREB.main.lane2.NoIndex	ERX1737906
1883.2003.175.Crump.Artic.LTREB.main.lane1.NoIndex	ERX1736601
1883.2007.259.Crump.Artic.LTREB.main.lane2.NoIndex	ERX1737465
1883.2009.325.Crump.Artic.LTREB.main.lane3.NoIndex	ERX1738598
1883.2004.125.Crump.Artic.LTREB.main.lane1.NoIndex	ERX1736750
1883.2006.316.Crump.Artic.LTREB.main.lane1.NoIndex	ERX1737163
1883.2009.335.Crump.Artic.LTREB.main.lane3.NoIndex	ERX1738608
1883.2006.329.Crump.Artic.LTREB.main.lane1.NoIndex	ERX1737176
1883.2007.176.Crump.Artic.LTREB.main.lane2.NoIndex	ERX1737382
1883.2008.126.Crump.Artic.LTREB.main.lane2.NoIndex	ERX1737846
1883.2010.063.Crump.Artic.LTREB.main.lane3.NoIndex	ERX1738727
1883.2011.051.Crump.Artic.LTREB.main.lane3.NoIndex	ERX1739106
1883.2010.236.Crump.Artic.LTREB.main.lane3.NoIndex	ERX1738898
1883.2009.14.Crump.Artic.LTREB.main.lane3.NoIndex	ERX1738413
1883.2009.077.Crump.Artic.LTREB.main.lane3.NoIndex	ERX1738350
1883.2010.041.Crump.Artic.LTREB.main.lane3.NoIndex	ERX1738705
1883.2003.084.Crump.Artic.LTREB.main.lane1.NoIndex	ERX1736517
1883.2010.016.Crump.Artic.LTREB.main.lane3.NoIndex	ERX1738680
1883.2008.513.Crump.Artic.LTREB.main.lane3.NoIndex	ERX1738207
1883.2006.286.Crump.Artic.LTREB.main.lane1.NoIndex	ERX1737145
1883.2007.451.Crump.Artic.LTREB.main.lane2.NoIndex	ERX1737614
1883.2008.575.Crump.Artic.LTREB.main.lane4.NoIndex	ERX1738268
1883.2006.334.Crump.Artic.LTREB.main.lane1.NoIndex	ERX1737181
1883.2008.315.Crump.Artic.LTREB.main.lane2.NoIndex	ERX1738009
1883.2007.265.Crump.Artic.LTREB.main.lane2.NoIndex	ERX1737471
1883.2004.005.Crump.Artic.LTREB.main.lane1.NoIndex	ERX1736661
1883.2000.004.Crump.Artic.LTREB.main.lane1.NoIndex	ERX1736242
1883.2000.058.Crump.Artic.LTREB.main.lane1.NoIndex	ERX1736292
1883.2007.471.Crump.Artic.LTREB.main.lane2.NoIndex	ERX1737634
1883.2008.213.Crump.Artic.LTREB.main.lane2.NoIndex	ERX1737909
1883.2007.123.Crump.Artic.LTREB.main.lane2.NoIndex	ERX1737329
1883.2011.25.Crump.Artic.LTREB.main.lane4.NoIndex	ERX1739282
1883.2007.18.Crump.Artic.LTREB.main.lane2.NoIndex	ERX1737386
1883.2011.04.Crump.Artic.LTREB.main.lane3.NoIndex	ERX1739095
1883.2000.035.Crump.Artic.LTREB.main.lane1.NoIndex	ERX1736269
1883.2011.279.Crump.Artic.LTREB.main.lane4.NoIndex	ERX1739304
1883.2005.044.Crump.Artic.LTREB.main.lane1.NoIndex	ERX1736878
1883.2009.094.Crump.Artic.LTREB.main.lane3.NoIndex	ERX1738367
1883.2010.086.Crump.Artic.LTREB.main.lane3.NoIndex	ERX1738750
1883.2008.448.Crump.Artic.LTREB.main.lane2.NoIndex	ERX1738142
1883.2003.201.Crump.Artic.LTREB.main.lane4.NoIndex	ERX1736625
1883.2008.1.Crump.Artic.LTREB.main.lane2.NoIndex	ERX1737820
1883.2003.176.Crump.Artic.LTREB.main.lane1.NoIndex	ERX1736602
1883.2007.256.Crump.Artic.LTREB.main.lane2.NoIndex	ERX1737462
1883.2003.181.Crump.Artic.LTREB.main.lane1.NoIndex	ERX1736607
1883.2006.315.Crump.Artic.LTREB.main.lane1.NoIndex	ERX1737162
1883.2010.206.Crump.Artic.LTREB.main.lane3.NoIndex	ERX1738869
1883.2007.053.Crump.Artic.LTREB.main.lane1.NoIndex	ERX1737259
1883.2011.285.Crump.Artic.LTREB.main.lane4.NoIndex	ERX1739310
1883.2009.296.Crump.Artic.LTREB.main.lane3.NoIndex	ERX1738569
1883.2010.342.Crump.Artic.LTREB.main.lane3.NoIndex	ERX1739024
1883.2007.464.Crump.Artic.LTREB.main.lane2.NoIndex	ERX1737627
1883.2007.555.Crump.Artic.LTREB.main.lane2.NoIndex	ERX1737702
1883.2008.029.Crump.Artic.LTREB.main.lane2.NoIndex	ERX1737749
1883.2000.056.Crump.Artic.LTREB.main.lane1.NoIndex	ERX1736290
1883.2007.272.Crump.Artic.LTREB.main.lane2.NoIndex	ERX1737478
1883.2005.086.Crump.Artic.LTREB.main.lane1.NoIndex	ERX1736907
1883.2008.546.Crump.Artic.LTREB.main.lane3.NoIndex	ERX1738239
1883.2008.367.Crump.Artic.LTREB.main.lane2.NoIndex	ERX1738061
1883.2007.469.Crump.Artic.LTREB.main.lane2.NoIndex	ERX1737632
1883.2010.187.Crump.Artic.LTREB.main.lane3.NoIndex	ERX1738851
1883.2009.019.Crump.Artic.LTREB.main.lane3.NoIndex	ERX1738292
1883.2006.178.Crump.Artic.LTREB.main.lane1.NoIndex	ERX1737119
1883.2011.294.Crump.Artic.LTREB.main.lane4.NoIndex	ERX1739318
1883.2007.323.Crump.Artic.LTREB.main.lane2.NoIndex	ERX1737529
1883.2004.23.Crump.Artic.LTREB.main.lane1.NoIndex	ERX1736832
1883.2003.097.Crump.Artic.LTREB.main.lane1.NoIndex	ERX1736529
1883.2007.028.Crump.Artic.LTREB.main.lane1.NoIndex	ERX1737234
1883.2008.311.Crump.Artic.LTREB.main.lane2.NoIndex	ERX1738005
1883.2001.061.Crump.Artic.LTREB.main.lane1.NoIndex	ERX1736350
1883.2004.002.Crump.Artic.LTREB.main.lane1.NoIndex	ERX1736660
1883.2011.101.Crump.Artic.LTREB.main.lane3.NoIndex	ERX1739151
1883.2003.116.Crump.Artic.LTREB.main.lane1.NoIndex	ERX1736548
1883.2008.454.Crump.Artic.LTREB.main.lane2.NoIndex	ERX1738148
1883.2010.291.Crump.Artic.LTREB.main.lane3.NoIndex	ERX1738953
1883.2005.081.Crump.Artic.LTREB.main.lane1.NoIndex	ERX1736902
1883.2009.192.Crump.Artic.LTREB.main.lane3.NoIndex	ERX1738465
1883.2007.061.Crump.Artic.LTREB.main.lane1.NoIndex	ERX1737267
1883.2005.025.Crump.Artic.LTREB.main.lane1.NoIndex	ERX1736859
1883.2003.098.Crump.Artic.LTREB.main.lane1.NoIndex	ERX1736530
1883.2009.202.Crump.Artic.LTREB.main.lane2.NoIndex	ERX1738475
1883.2011.375.Crump.Artic.LTREB.main.lane4.NoIndex	ERX1739373
1883.2008.32.Crump.Artic.LTREB.main.lane2.NoIndex	ERX1738014
1883.2008.115.Crump.Artic.LTREB.main.lane2.NoIndex	ERX1737835
1883.2008.521.Crump.Artic.LTREB.main.lane3.NoIndex	ERX1738215
1883.2001.051.Crump.Artic.LTREB.main.lane1.NoIndex	ERX1736340
1883.2008.56.Crump.Artic.LTREB.main.lane3.NoIndex	ERX1738253
1883.2000.045.Crump.Artic.LTREB.main.lane1.NoIndex	ERX1736279
1883.2002.017.Crump.Artic.LTREB.main.lane1.NoIndex	ERX1736410
1883.2010.273.Crump.Artic.LTREB.main.lane3.NoIndex	ERX1738935
1883.2003.133.Crump.Artic.LTREB.main.lane1.NoIndex	ERX1736565
1883.2011.098.Crump.Artic.LTREB.main.lane3.NoIndex	ERX1739148
1883.2011.413.Crump.Artic.LTREB.main.lane4.NoIndex	ERX1739403
1883.2005.198.Crump.Artic.LTREB.main.lane4.NoIndex	ERX1736979
1883.2004.06.Crump.Artic.LTREB.main.lane1.NoIndex	ERX1736710
1883.2010.071.Crump.Artic.LTREB.main.lane3.NoIndex	ERX1738735
1883.2008.491.Crump.Artic.LTREB.main.lane3.NoIndex	ERX1738185
1883.2011.486.Crump.Artic.LTREB.main.lane4.NoIndex	ERX1739464
1883.2008.46.Crump.Artic.LTREB.main.lane2.NoIndex	ERX1738154
1883.2010.218.Crump.Artic.LTREB.main.lane3.NoIndex	ERX1738881
1883.2007.56.Crump.Artic.LTREB.main.lane2.NoIndex	ERX1737712
1883.2007.011.Crump.Artic.LTREB.main.lane1.NoIndex	ERX1737217
1883.2008.05.Crump.Artic.LTREB.main.lane2.NoIndex	ERX1737770
1883.2010.213.Crump.Artic.LTREB.main.lane3.NoIndex	ERX1738876
1883.2011.364.Crump.Artic.LTREB.main.lane4.NoIndex	ERX1739364
1883.2008.128.Crump.Artic.LTREB.main.lane2.NoIndex	ERX1737848
1883.2005.085.Crump.Artic.LTREB.main.lane1.NoIndex	ERX1736906
1883.2010.129.Crump.Artic.LTREB.main.lane3.NoIndex	ERX1738793
1883.2004.129.Crump.Artic.LTREB.main.lane1.NoIndex	ERX1736754
1883.2009.022.Crump.Artic.LTREB.main.lane3.NoIndex	ERX1738295
1883.2008.306.Crump.Artic.LTREB.main.lane2.NoIndex	ERX1738000
1883.2011.016.Crump.Artic.LTREB.main.lane3.NoIndex	ERX1739073
1883.2010.096.Crump.Artic.LTREB.main.lane3.NoIndex	ERX1738760
1883.2011.087.Crump.Artic.LTREB.main.lane3.NoIndex	ERX1739137
1883.2011.093.Crump.Artic.LTREB.main.lane3.NoIndex	ERX1739143
1883.2007.285.Crump.Artic.LTREB.main.lane2.NoIndex	ERX1737491
1883.2008.539.Crump.Artic.LTREB.main.lane3.NoIndex	ERX1738232
1883.2011.537.Crump.Artic.LTREB.main.lane3.NoIndex	ERX1739523
1883.2003.117.Crump.Artic.LTREB.main.lane1.NoIndex	ERX1736549
1883.2005.109.Crump.Artic.LTREB.main.lane1.NoIndex	ERX1736930
1883.2008.038.Crump.Artic.LTREB.main.lane2.NoIndex	ERX1737758
1883.2010.292B.Crump.Artic.LTREB.main.lane3.NoIndex	ERX1738955
1883.2011.176.Crump.Artic.LTREB.main.lane3.NoIndex	ERX1739214
1883.2008.571.Crump.Artic.LTREB.main.lane4.NoIndex	ERX1738264
1883.2009.312.Crump.Artic.LTREB.main.lane3.NoIndex	ERX1738585
1883.2007.504.Crump.Artic.LTREB.main.lane2.NoIndex	ERX1737666
1883.2008.272.Crump.Artic.LTREB.main.lane2.NoIndex	ERX1737966
1883.2007.214.Crump.Artic.LTREB.main.lane2.NoIndex	ERX1737420
1883.2004.157.Crump.Artic.LTREB.main.lane1.NoIndex	ERX1736780
1883.2001.046.Crump.Artic.LTREB.main.lane1.NoIndex	ERX1736335
1883.2011.107.Crump.Artic.LTREB.main.lane3.NoIndex	ERX1739157
1883.2008.196.Crump.Artic.LTREB.main.lane2.NoIndex	ERX1737892
1883.2010.125.Crump.Artic.LTREB.main.lane3.NoIndex	ERX1738789
1883.2010.267.Crump.Artic.LTREB.main.lane3.NoIndex	ERX1738929
1883.2007.199.Crump.Artic.LTREB.main.lane2.NoIndex	ERX1737405
1883.2009.016.Crump.Artic.LTREB.main.lane3.NoIndex	ERX1738289
1883.2008.354.Crump.Artic.LTREB.main.lane2.NoIndex	ERX1738048
1883.2009.383.Crump.Artic.LTREB.main.lane3.NoIndex	ERX1738656
1883.2011.125.Crump.Artic.LTREB.main.lane3.NoIndex	ERX1739173
1883.2003.129.Crump.Artic.LTREB.main.lane1.NoIndex	ERX1736561
1883.2008.199.Crump.Artic.LTREB.main.lane2.NoIndex	ERX1737895
1883.2011.264.Crump.Artic.LTREB.main.lane4.NoIndex	ERX1739292
1883.2010.113.Crump.Artic.LTREB.main.lane3.NoIndex	ERX1738777
1883.2002.138.Crump.Artic.LTREB.main.lane1.NoIndex	ERX1736468
1883.2011.338.Crump.Artic.LTREB.main.lane4.NoIndex	ERX1739352
1883.2007.101.Crump.Artic.LTREB.main.lane2.NoIndex	ERX1737307
1883.2006.356.Crump.Artic.LTREB.main.lane2.NoIndex	ERX1737203
1883.2004.05.Crump.Artic.LTREB.main.lane1.NoIndex	ERX1736700
